"product_code","setid","part_num","numerator_value","numerator_unit","denominator_value","denominator_unit","base_of_strength"
"16590-539","d3f1f93d-7ea4-4315-a582-819dae7ad3c9","0","100","mg","","","ZONISAMIDE"
"0722-6094","d41932b8-c97c-4190-ba99-f17165960907","0","50","mg","","","BUTALBITAL"
"0722-6094","d41932b8-c97c-4190-ba99-f17165960907","0","325","mg","","","ASPIRIN"
"0722-6094","d41932b8-c97c-4190-ba99-f17165960907","0","40","mg","","","CAFFEINE"
"0722-6094","d41932b8-c97c-4190-ba99-f17165960907","0","30","mg","","","CODEINE ANHYDROUS"
"43063-402","d3d51fbc-ec14-4973-b6ef-348b89d4e143","0","5","mg","","","AMLODIPINE"
"43063-402","d3d51fbc-ec14-4973-b6ef-348b89d4e143","0","20","mg","","","BENAZEPRILAT"
"59572-501","d3b808cc-dce1-4232-abc5-1e86b41a36c2","0","1","mg","","","POMALIDOMIDE"
"59572-502","d3b808cc-dce1-4232-abc5-1e86b41a36c2","0","2","mg","","","POMALIDOMIDE"
"59572-503","d3b808cc-dce1-4232-abc5-1e86b41a36c2","0","3","mg","","","POMALIDOMIDE"
"59572-504","d3b808cc-dce1-4232-abc5-1e86b41a36c2","0","4","mg","","","POMALIDOMIDE"
"13925-103","d43d1064-e0b7-421d-9a41-fbc85a393bf9","0","4000","[iU]","","","VITAMIN A"
"13925-103","d43d1064-e0b7-421d-9a41-fbc85a393bf9","0","400","[iU]","","","CHOLECALCIFEROL"
"13925-103","d43d1064-e0b7-421d-9a41-fbc85a393bf9","0","15","[iU]","","",".ALPHA.-TOCOPHEROL, DL-"
"13925-103","d43d1064-e0b7-421d-9a41-fbc85a393bf9","0","80","mg","","","ASCORBIC ACID"
"13925-103","d43d1064-e0b7-421d-9a41-fbc85a393bf9","0","1","mg","","","FOLIC ACID"
"13925-103","d43d1064-e0b7-421d-9a41-fbc85a393bf9","0","1.5","mg","","","THIAMINE ION"
"13925-103","d43d1064-e0b7-421d-9a41-fbc85a393bf9","0","1.6","mg","","","RIBOFLAVIN"
"13925-103","d43d1064-e0b7-421d-9a41-fbc85a393bf9","0","17","mg","","","NIACINAMIDE"
"13925-103","d43d1064-e0b7-421d-9a41-fbc85a393bf9","0","4","mg","","","PYRIDOXINE"
"13925-103","d43d1064-e0b7-421d-9a41-fbc85a393bf9","0","2.5","ug","","","CYANOCOBALAMIN"
"13925-103","d43d1064-e0b7-421d-9a41-fbc85a393bf9","0","30","ug","","","BIOTIN"
"13925-103","d43d1064-e0b7-421d-9a41-fbc85a393bf9","0","7","mg","","","PANTOTHENIC ACID"
"13925-103","d43d1064-e0b7-421d-9a41-fbc85a393bf9","0","200","mg","","","CALCIUM CATION"
"13925-103","d43d1064-e0b7-421d-9a41-fbc85a393bf9","0","60","mg","","","FERROUS CATION"
"13925-103","d43d1064-e0b7-421d-9a41-fbc85a393bf9","0","100","mg","","","MAGNESIUM CATION"
"13925-103","d43d1064-e0b7-421d-9a41-fbc85a393bf9","0","3","mg","","","CUPRIC CATION"
"13925-103","d43d1064-e0b7-421d-9a41-fbc85a393bf9","0","25","mg","","","ZINC OXIDE"
"58118-0404","d41a3792-c549-4ed7-8c9c-2b9edd666db8","0","250","mg","","","ATOVAQUONE"
"58118-0404","d41a3792-c549-4ed7-8c9c-2b9edd666db8","0","100","mg","","","PROGUANIL"
"0904-5609","d38b0181-6600-48d7-bb51-70e0075306d2","0","2.5","mg","","","ENALAPRILAT"
"63629-3859","d42b3b3a-fe63-40d9-acc1-90a515a03969","0","15","mg","","","CLORAZEPIC ACID"
"0904-5502","d38b0181-6600-48d7-bb51-70e0075306d2","0","5","mg","","","ENALAPRILAT"
"0904-5610","d38b0181-6600-48d7-bb51-70e0075306d2","0","10","mg","","","ENALAPRILAT"
"0904-5611","d38b0181-6600-48d7-bb51-70e0075306d2","0","20","mg","","","ENALAPRILAT"
"0185-4416","d410d562-e341-47a9-b9ca-258004c808b2","0","500","mg","","","METFORMIN"
"99207-460","d2f651ea-df65-40a6-81d6-cc233c50979a","0","45","mg","","","minocycline"
"99207-465","d2f651ea-df65-40a6-81d6-cc233c50979a","0","55","mg","","","minocycline"
"99207-463","d2f651ea-df65-40a6-81d6-cc233c50979a","0","65","mg","","","minocycline"
"99207-466","d2f651ea-df65-40a6-81d6-cc233c50979a","0","80","mg","","","minocycline"
"99207-461","d2f651ea-df65-40a6-81d6-cc233c50979a","0","90","mg","","","minocycline"
"99207-467","d2f651ea-df65-40a6-81d6-cc233c50979a","0","105","mg","","","minocycline"
"63629-4057","d43c13e4-f617-4fcd-a524-3d154feca552","0","500","mg","","","ETODOLAC"
"99207-464","d2f651ea-df65-40a6-81d6-cc233c50979a","0","115","mg","","","minocycline"
"49349-361","d4378dbc-3714-4967-b9ac-f1cfd60b6dd4","0","25","mg","","","ATENOLOL"
"99207-462","d2f651ea-df65-40a6-81d6-cc233c50979a","0","135","mg","","","minocycline"
"0378-2042","d4124270-0aee-4c19-8c73-fcac6599e888","0","2.5","mg","","","BROMOCRIPTINE"
"0378-7096","d4124270-0aee-4c19-8c73-fcac6599e888","0","5","mg","","","BROMOCRIPTINE"
"55154-5673","d41975c1-f56a-4600-9b5d-72c996d971d3","0","10","mg","","","BENAZEPRILAT"
"63629-4390","d454c75f-0e59-a40f-9ad9-d7fab0da0390","0","5","mg","","","METOCLOPRAMIDE"
"63629-1619","d467f676-0865-424c-bd30-2c4352cacee9","0","15","mg","","","TEMAZEPAM"
"24236-121","d46956e4-bdf0-4db3-9d68-4853ebae866c","0","200","mg","","","QUETIAPINE"
"68788-9069","d448f424-1370-4077-8f33-f78659b2b2c9","0","10","mg","","","CYCLOBENZAPRINE"
"55154-5672","d41975c1-f56a-4600-9b5d-72c996d971d3","0","20","mg","","","BENAZEPRILAT"
"21695-323","d3e90e8f-d3c9-4c73-975f-206a28e0b103","0","50","mg","","","ATENOLOL"
"21695-324","d3e90e8f-d3c9-4c73-975f-206a28e0b103","0","100","mg","","","ATENOLOL"
"55289-441","d44d2240-9877-4f62-b412-29bb87fb7934","0","150","mg","","","CLINDAMYCIN"
"63739-448","d44bd66b-90e6-4447-803c-7c3bc02bf877","0","25","mg","","","LAMOTRIGINE"
"0378-4415","d43b01c5-5602-4a15-96a7-e81750410b23","0","15","mg","","","FLURAZEPAM"
"0378-4430","d43b01c5-5602-4a15-96a7-e81750410b23","0","30","mg","","","FLURAZEPAM"
"52747-110","d475cf07-2493-428e-a553-9466d2a12bae","0","1000","ug","","","CHROMIC CATION"
"52747-110","d475cf07-2493-428e-a553-9466d2a12bae","0","2","mg","","","BIOTIN"
"52747-110","d475cf07-2493-428e-a553-9466d2a12bae","0","25","mg","","","PYRIDOXINE"
"52747-110","d475cf07-2493-428e-a553-9466d2a12bae","0","15","ug","","","CYANOCOBALAMIN"
"52747-110","d475cf07-2493-428e-a553-9466d2a12bae","0","1","mg","","","FOLIC ACID"
"52747-110","d475cf07-2493-428e-a553-9466d2a12bae","0","300","mg","","","OMEGA-3-ACID ETHYL ESTERS"
"24236-184","d46e3deb-08f1-4d95-8c36-0fdcfd4cbd71","0","750","mg","","","METHOCARBAMOL"
"62756-142","d45c6dda-80d7-41e5-a96c-024f33a2e89b","0","500","mg","","","METFORMIN"
"62756-143","d45c6dda-80d7-41e5-a96c-024f33a2e89b","0","750","mg","","","METFORMIN"
"55154-5033","d487533f-c1f6-48a9-94fb-48f6fbad7ca4","0","5","mg","","","phytonadione"
"49349-932","d472aad9-b87e-4085-a8eb-2825b7cf8dd2","0","15","mg","","","MIRTAZAPINE"
"49999-120","d47b3cbf-d3bf-4aae-87a4-14da55ed6476","0","500","mg","","","DICLOXACILLIN"
"52125-631","d469a56d-c07a-4377-9add-d1259882c13c","0","100","mg","","","QUETIAPINE"
"63629-4776","d46b01dc-daa4-45c5-989c-08885041a068","0","100","mg","","","QUETIAPINE"
"63629-1747","d478fe31-e339-48e7-82da-f29199389d8a","0","15","mg","","","BUSPIRONE"
"55289-697","d4921603-1e6a-4445-a90b-2f9860f4960e","0","600","mg","","","Potassium Cation"
"63629-2712","d4808056-38ac-a639-bcbc-60c540267cb9","0","0.05","mg","","","Levothyroxine"
"52125-362","d48de86f-d9ff-493a-818e-ba31cb831790","0","1","mg","","","TERAZOSIN"
"52959-676","d48ce370-755e-4da3-bd60-fd91433924ae","0","10","mg","","","BUSPIRONE"
"65162-809","d454635a-c186-46cb-b673-fd10b2d08165","0","0.5","mg","","","ALPRAZOLAM"
"65162-810","d454635a-c186-46cb-b673-fd10b2d08165","0","1","mg","","","ALPRAZOLAM"
"65162-812","d454635a-c186-46cb-b673-fd10b2d08165","0","2","mg","","","ALPRAZOLAM"
"65162-813","d454635a-c186-46cb-b673-fd10b2d08165","0","3","mg","","","ALPRAZOLAM"
"68084-593","d498024c-a0b6-4c8c-8f70-9df654d4b64a","0","1","g","","","Sucralfate"
"54868-6274","d4616da6-d4ac-447f-b557-fda34a016e10","1","1","mg","","","NORETHINDRONE"
"54868-6274","d4616da6-d4ac-447f-b557-fda34a016e10","1","20","ug","","","ETHINYL ESTRADIOL"
"54868-6274","d4616da6-d4ac-447f-b557-fda34a016e10","2","1","mg","","","NORETHINDRONE"
"54868-6274","d4616da6-d4ac-447f-b557-fda34a016e10","2","30","ug","","","ETHINYL ESTRADIOL"
"54868-6274","d4616da6-d4ac-447f-b557-fda34a016e10","3","1","mg","","","NORETHINDRONE"
"54868-6274","d4616da6-d4ac-447f-b557-fda34a016e10","3","35","ug","","","ETHINYL ESTRADIOL"
"55154-5485","d490eb80-43a4-40d6-9bb2-4e729e8b0027","0","100","mg","","","LABETALOL"
"55154-5491","d490eb80-43a4-40d6-9bb2-4e729e8b0027","0","200","mg","","","LABETALOL"
"75854-302","d4ee6ee8-e5c2-464e-b68c-a6510c32a098","0","90","mg","","","ASCORBIC ACID"
"75854-302","d4ee6ee8-e5c2-464e-b68c-a6510c32a098","0","220","[iU]","","","CHOLECALCIFEROL"
"75854-302","d4ee6ee8-e5c2-464e-b68c-a6510c32a098","0","10","[iU]","","",".ALPHA.-TOCOPHEROL, DL-"
"75854-302","d4ee6ee8-e5c2-464e-b68c-a6510c32a098","0","26","mg","","","PYRIDOXINE"
"75854-302","d4ee6ee8-e5c2-464e-b68c-a6510c32a098","0","1","mg","","","FOLIC ACID"
"75854-302","d4ee6ee8-e5c2-464e-b68c-a6510c32a098","0","13","ug","","","CYANOCOBALAMIN"
"75854-302","d4ee6ee8-e5c2-464e-b68c-a6510c32a098","0","145","mg","","","CALCIUM CATION"
"75854-302","d4ee6ee8-e5c2-464e-b68c-a6510c32a098","0","28","mg","","","FERROUS CATION"
"75854-302","d4ee6ee8-e5c2-464e-b68c-a6510c32a098","0","50","mg","","","MAGNESIUM CATION"
"75854-302","d4ee6ee8-e5c2-464e-b68c-a6510c32a098","0","300","mg","","","DOCONEXENT"
"52054-550","d4bf6f20-f0a2-11e2-b778-0800200c9a66","0","200","mg","","","ALBENDAZOLE"
"54569-3324","d4e31041-75ae-4969-998d-b6864a952614","0","500","mg","","","CEPHALEXIN ANHYDROUS"
"0185-0122","d4beac83-16b6-4a13-bf7b-458a6a0cdf1f","0","75","mg","","","NITROFURANTOIN"
"0185-0122","d4beac83-16b6-4a13-bf7b-458a6a0cdf1f","0","25","mg","","","NITROFURANTOIN"
"49349-171","d4de41d1-933e-47de-919c-a53c5455b69d","0","10","mg","","","PAROXETINE"
"63629-2768","d4e8786e-254d-49ec-91e2-d76038d4779b","0","800","mg","","","METAXALONE"
"49349-198","d4d43ee1-fd38-49d0-8e14-ab1aff270e9a","0","50","mg","","","DESIPRAMINE"
"49999-024","d4f26263-0a5c-461a-b736-6f7a705f0edc","0","25","mg","","","HYDROXYZINE"
"68084-555","d4dcb9f5-3d03-4f0a-8f61-59920ac2181c","0","10","mg","","","OMEPRAZOLE"
"55154-5683","d4ca7c46-e274-492e-85de-4022373a2eb6","0","250","mg","","","VALPROIC ACID"
"55154-5087","d4c6bf9f-a04c-4b9b-9eeb-5fcceaea53da","0","20","mg","","","PAROXETINE"
"61748-301","d488508a-1145-4c0d-b552-e505e49d9910","0","10","mg","","","ISOTRETINOIN"
"61748-302","d488508a-1145-4c0d-b552-e505e49d9910","0","20","mg","","","ISOTRETINOIN"
"61748-304","d488508a-1145-4c0d-b552-e505e49d9910","0","40","mg","","","ISOTRETINOIN"
"64764-510","d49b852f-8b80-4896-abc7-603bb981a1af","0","15","mg","","","pioglitazone"
"64764-510","d49b852f-8b80-4896-abc7-603bb981a1af","0","1000","mg","","","metformin"
"64764-310","d49b852f-8b80-4896-abc7-603bb981a1af","0","30","mg","","","pioglitazone"
"64764-310","d49b852f-8b80-4896-abc7-603bb981a1af","0","1000","mg","","","metformin"
"55154-1908","d4ed06cd-20a1-4b6d-ba8a-0a2a71e9a0ff","0","30","mg","","","codeine"
"55154-1908","d4ed06cd-20a1-4b6d-ba8a-0a2a71e9a0ff","0","300","mg","","","acetaminophen"
"55154-1916","d4ed06cd-20a1-4b6d-ba8a-0a2a71e9a0ff","0","60","mg","","","codeine"
"55154-1916","d4ed06cd-20a1-4b6d-ba8a-0a2a71e9a0ff","0","300","mg","","","acetaminophen"
"50268-220","d4e54f76-7fb7-147e-f6df-872959f963e4","0","0.1","mg","","","DESMOPRESSIN"
"50268-221","d4e54f76-7fb7-147e-f6df-872959f963e4","0","0.2","mg","","","DESMOPRESSIN"
"49349-798","d4f43c80-ef60-459b-9b9b-c4f20bd20a6c","0","12.5","mg","","","HYDROCHLOROTHIAZIDE"
"49349-798","d4f43c80-ef60-459b-9b9b-c4f20bd20a6c","0","20","mg","","","LISINOPRIL ANHYDROUS"
"49349-726","d506e5cc-83c3-4f44-aeb7-b7dd9aa85818","0","150","mg","","","BUPROPION"
"66336-063","d4f90f31-4a9f-43c4-8ade-5841fc60f0f3","0","750","mg","","","METHOCARBAMOL"
"66116-507","d50f36f5-5f08-444b-8c9f-11774629273f","0","875","mg","","","AMOXICILLIN ANHYDROUS"
"66116-507","d50f36f5-5f08-444b-8c9f-11774629273f","0","125","mg","","","CLAVULANIC ACID"
"65162-745","d4c70548-9696-4e44-9e91-133948ad1e6a","0","12.5","mg","","","PROMETHAZINE"
"65162-521","d4c70548-9696-4e44-9e91-133948ad1e6a","0","25","mg","","","PROMETHAZINE"
"65162-522","d4c70548-9696-4e44-9e91-133948ad1e6a","0","50","mg","","","PROMETHAZINE"
"43063-377","d512cb96-9ba8-42a7-a511-907168176044","0","875","mg","","","AMOXICILLIN ANHYDROUS"
"43063-377","d512cb96-9ba8-42a7-a511-907168176044","0","125","mg","","","CLAVULANIC ACID"
"53808-0582","d520f657-e5b4-4910-add5-978daa79b0d5","0","100","mg","","","sertraline"
"42254-161","d4f43676-0746-4765-9689-3f1e3075fa6a","0","1","mg","","","ANASTROZOLE"
"68258-6099","d5178c9e-f740-42a9-a93d-3f554095a1da","0","1","mg","","","DOXAZOSIN"
"63459-541","d4911789-a0dc-4869-ae2a-83cf6ac71e40","0","100","ug","","","FENTANYL"
"63459-542","d4911789-a0dc-4869-ae2a-83cf6ac71e40","0","200","ug","","","FENTANYL"
"63459-544","d4911789-a0dc-4869-ae2a-83cf6ac71e40","0","400","ug","","","FENTANYL"
"63459-546","d4911789-a0dc-4869-ae2a-83cf6ac71e40","0","600","ug","","","FENTANYL"
"63459-548","d4911789-a0dc-4869-ae2a-83cf6ac71e40","0","800","ug","","","FENTANYL"
"0378-5111","d4a220de-4721-4f24-97d2-df0fde48d7e9","0","10","mg","","","HYDRALAZINE"
"0378-5112","d4a220de-4721-4f24-97d2-df0fde48d7e9","0","25","mg","","","HYDRALAZINE"
"0378-5113","d4a220de-4721-4f24-97d2-df0fde48d7e9","0","50","mg","","","HYDRALAZINE"
"0378-5114","d4a220de-4721-4f24-97d2-df0fde48d7e9","0","100","mg","","","HYDRALAZINE"
"53808-0369","d50f8011-19de-4fd5-8d7b-61d8618c77d7","0","5","mg","","","GLIPIZIDE"
"0430-0482","d4f52dd5-e715-408d-800f-4e558a7263f5","1","0.4","mg","","","NORETHINDRONE"
"0430-0482","d4f52dd5-e715-408d-800f-4e558a7263f5","1","0.035","mg","","","ETHINYL ESTRADIOL"
"33261-144","d4fa5d57-edb5-4dc5-94a0-5cd9bddc9dcd","0","250","mg","","","AMOXICILLIN ANHYDROUS"
"33261-137","d4fa5d57-edb5-4dc5-94a0-5cd9bddc9dcd","0","500","mg","","","AMOXICILLIN ANHYDROUS"
"68405-037","d53898b9-1426-4954-a7f3-945918a4e46a","1","2.5","mg","","","AMLODIPINE"
"68405-037","d53898b9-1426-4954-a7f3-945918a4e46a","2","90","mg","","","ARGININE"
"65649-431","d4fdf8cc-562f-4395-b6df-25fcba814dd8","0","5","mg","","","METOCLOPRAMIDE"
"65649-432","d4fdf8cc-562f-4395-b6df-25fcba814dd8","0","10","mg","","","METOCLOPRAMIDE"
"54868-6075","d4bd0a6d-9832-4d55-b129-5d2134eeb6c4","0","500","mg","","","LEVETIRACETAM"
"54868-6269","d4bd0a6d-9832-4d55-b129-5d2134eeb6c4","0","750","mg","","","LEVETIRACETAM"
"54868-6076","d4bd0a6d-9832-4d55-b129-5d2134eeb6c4","0","1000","mg","","","LEVETIRACETAM"
"55289-898","d553ab4c-fa46-4e5b-b2b2-9448bfb7bbd5","0","300","mg","","","GABAPENTIN"
"55154-5098","d5625383-dbf0-4716-bcc6-ac1c8b69923b","0","250","mg","","","VALPROIC ACID"
"60429-542","d528d12f-ce31-401b-8406-7d649050198a","0","15","mg","","","FLURAZEPAM"
"60429-543","d528d12f-ce31-401b-8406-7d649050198a","0","30","mg","","","FLURAZEPAM"
"43063-413","d56293d8-53a3-461c-b585-1eb042c78e52","0","100","mg","","","SERTRALINE"
"24236-789","d56149d5-c8ff-465f-94ca-27875531f371","0","50","mg","","","QUETIAPINE"
"43063-024","d55ea8e1-40ba-4939-9d84-313ae66409bc","0","800","mg","","","SULFAMETHOXAZOLE"
"43063-024","d55ea8e1-40ba-4939-9d84-313ae66409bc","0","160","mg","","","TRIMETHOPRIM"
"0615-1374","d56397c5-a066-4e2d-bc5a-11b61057db4c","0","300","mg","","","URSODIOL"
"67296-0801","d5691a6a-4f57-4ddc-8ee7-0d2b56cf43ed","0","250","1","","","ACETAZOLAMIDE"
"55154-5385","d53c86a2-99ca-4e40-b61b-d3cce1ce0f7e","0","200","mg","","","VORICONAZOLE"
"35356-720","d5292c86-3364-4b2c-9f7f-4584ce555c6c","0","20","mg","","","CITALOPRAM"
"35356-718","d5292c86-3364-4b2c-9f7f-4584ce555c6c","0","40","mg","","","CITALOPRAM"
"0025-1001","d4f38661-6d9f-4141-b850-b960c22fa0bb","0","25","mg","","","SPIRONOLACTONE"
"0025-1041","d4f38661-6d9f-4141-b850-b960c22fa0bb","0","50","mg","","","SPIRONOLACTONE"
"0025-1031","d4f38661-6d9f-4141-b850-b960c22fa0bb","0","100","mg","","","SPIRONOLACTONE"
"21695-044","d583b8b9-e5c7-45d6-8fc1-d51f51a16181","0","100","mg","","","DOXYCYCLINE ANHYDROUS"
"0093-2112","d575d3e7-355b-4e08-a783-7dd91c8254b5","0","37.5","mg","","","PHENTERMINE"
"54868-4677","d59bd7ca-4da9-4f02-942a-d99066b741eb","0","1","mg","","","Estradiol"
"54868-4677","d59bd7ca-4da9-4f02-942a-d99066b741eb","0","0.5","mg","","","Norethindrone"
"67544-269","d50afdeb-494b-47d1-903c-9cde18c07d9e","0","5","mg","","","HYDROCODONE"
"67544-269","d50afdeb-494b-47d1-903c-9cde18c07d9e","0","500","mg","","","ACETAMINOPHEN"
"67544-750","d50afdeb-494b-47d1-903c-9cde18c07d9e","0","7.5","mg","","","HYDROCODONE"
"67544-750","d50afdeb-494b-47d1-903c-9cde18c07d9e","0","500","mg","","","ACETAMINOPHEN"
"67544-397","d50afdeb-494b-47d1-903c-9cde18c07d9e","0","10","mg","","","HYDROCODONE"
"67544-397","d50afdeb-494b-47d1-903c-9cde18c07d9e","0","500","mg","","","ACETAMINOPHEN"
"61442-161","d5502e89-6e79-4f47-b44c-c8bb51941dae","0","250","mg","","","Cephalexin Anhydrous"
"61442-162","d5502e89-6e79-4f47-b44c-c8bb51941dae","0","500","mg","","","Cephalexin Anhydrous"
"0781-5056","d552460d-424d-4185-b359-016a4ccf5cd3","0","10","mg","","","LEFLUNOMIDE"
"0781-5057","d552460d-424d-4185-b359-016a4ccf5cd3","0","20","mg","","","LEFLUNOMIDE"
"53808-0162","d5cbfe16-755c-412f-9926-caa2f8222e07","0","0.3","mg","","","CLONIDINE"
"65841-631","d5dd9212-dd1f-40f6-9c46-2542e03cc3ed","0","200","mg","","","AMIODARONE"
"55566-2100","d5c99c20-6af4-42ba-82f3-1e5a72f5d305","0","650","mg","","","Tranexamic Acid"
"55154-9728","d5e0d75f-5d81-4c05-85ee-71b4651773bf","0","800","mg","","","SEVELAMER"
"49999-022","d5c6d0c7-5220-429c-b699-1afaf542bd67","0","50","mg","","","tramadol"
"52125-651","d5d7110b-be6b-4a17-bc58-5caadaacdf3a","0","10","mg","","","DICYCLOMINE"
"50268-330","d5e2c519-1a7e-4f43-a530-9e1e297a8f26","0","0.1","mg","","","FLUDROCORTISONE"
"44946-1045","d5d18073-98ba-48e5-bd7c-ad8afe16ab64","0","2000","[iU]","","","VITAMIN A"
"44946-1045","d5d18073-98ba-48e5-bd7c-ad8afe16ab64","0","2000","[iU]","","",".BETA.-CAROTENE"
"44946-1045","d5d18073-98ba-48e5-bd7c-ad8afe16ab64","0","120","mg","","","ASCORBIC ACID"
"44946-1045","d5d18073-98ba-48e5-bd7c-ad8afe16ab64","0","400","[iU]","","","CHOLECALCIFEROL"
"44946-1045","d5d18073-98ba-48e5-bd7c-ad8afe16ab64","0","22","mg","","",".ALPHA.-TOCOPHEROL, DL-"
"44946-1045","d5d18073-98ba-48e5-bd7c-ad8afe16ab64","0","3","mg","","","RIBOFLAVIN"
"35356-097","d5f032fb-3dce-4132-a117-8e6439b91808","0","80","mg","","","ziprasidone"
"52125-579","d5faa0f2-613e-4cd6-9c4c-15e84c3f553c","0","25","mg","","","HYDROCHLOROTHIAZIDE"
"44946-1045","d5d18073-98ba-48e5-bd7c-ad8afe16ab64","0","20","mg","","","NIACINAMIDE"
"44946-1045","d5d18073-98ba-48e5-bd7c-ad8afe16ab64","0","10","mg","","","PYRIDOXINE"
"44946-1045","d5d18073-98ba-48e5-bd7c-ad8afe16ab64","0","1","mg","","","FOLIC ACID"
"54868-5826","d54c3b62-6791-4f4c-b3cb-47e54aef1b1f","1","0.18","mg","","","norgestimate"
"54868-5826","d54c3b62-6791-4f4c-b3cb-47e54aef1b1f","1","0.035","mg","","","ethinyl estradiol"
"54868-5826","d54c3b62-6791-4f4c-b3cb-47e54aef1b1f","2","0.215","mg","","","norgestimate"
"54868-5826","d54c3b62-6791-4f4c-b3cb-47e54aef1b1f","2","0.035","mg","","","ethinyl estradiol"
"54868-5826","d54c3b62-6791-4f4c-b3cb-47e54aef1b1f","3","0.25","mg","","","norgestimate"
"54868-5826","d54c3b62-6791-4f4c-b3cb-47e54aef1b1f","3","0.035","mg","","","ethinyl estradiol"
"51672-4022","d5b74a17-af42-4462-a304-8063fcee0624","0","125","mg","","","Acetazolamide"
"51672-4023","d5b74a17-af42-4462-a304-8063fcee0624","0","250","mg","","","Acetazolamide"
"44946-1045","d5d18073-98ba-48e5-bd7c-ad8afe16ab64","0","12","ug","","","CYANOCOBALAMIN"
"44946-1045","d5d18073-98ba-48e5-bd7c-ad8afe16ab64","0","200","mg","","","CALCIUM CATION"
"44946-1045","d5d18073-98ba-48e5-bd7c-ad8afe16ab64","0","27","mg","","","FERROUS CATION"
"44946-1045","d5d18073-98ba-48e5-bd7c-ad8afe16ab64","0","25","mg","","","ZINC CATION"
"44946-1045","d5d18073-98ba-48e5-bd7c-ad8afe16ab64","0","2","mg","","","CUPRIC CATION"
"55111-478","d5aeb471-b5af-b169-c662-938ae8c15d8e","0","5","mg","","","ZOLPIDEM"
"55111-479","d5aeb471-b5af-b169-c662-938ae8c15d8e","0","10","mg","","","ZOLPIDEM"
"65084-441","d569d038-57b7-4010-8678-8f0c762b5739","0","0.5","mg","","","LORAZEPAM"
"65084-442","d569d038-57b7-4010-8678-8f0c762b5739","0","1","mg","","","LORAZEPAM"
"65084-443","d569d038-57b7-4010-8678-8f0c762b5739","0","2","mg","","","LORAZEPAM"
"0093-0173","d5b7c6ef-43b9-4058-936f-6f8ced6b003a","0","10","mg","","","LEFLUNOMIDE"
"0093-0174","d5b7c6ef-43b9-4058-936f-6f8ced6b003a","0","20","mg","","","LEFLUNOMIDE"
"52125-498","d60a1a4e-ed2f-4188-8035-e9a7947ef9c9","0","100","mg","","","ALLOPURINOL"
"54868-6151","d6005cba-5d7d-4540-b1f2-5715e0870693","0","140","mg","","","BISMUTH"
"54868-6151","d6005cba-5d7d-4540-b1f2-5715e0870693","0","125","mg","","","Metronidazole"
"54868-6151","d6005cba-5d7d-4540-b1f2-5715e0870693","0","125","mg","","","Tetracycline"
"0591-3194","d5d782fe-1222-435f-bc23-f256c354414a","0","60","mg","","","NIFEDIPINE"
"0591-3193","d5d782fe-1222-435f-bc23-f256c354414a","0","30","mg","","","NIFEDIPINE"
"59746-382","d609f268-32f9-db97-2cc0-0143866b6ec9","0","12.5","mg","","","Hydrochlorothiazide"
"50111-323","d5749535-da8b-40ad-9a12-e3fa287b617b","0","5","mg","","","BETHANECHOL"
"50111-324","d5749535-da8b-40ad-9a12-e3fa287b617b","0","10","mg","","","BETHANECHOL"
"50111-325","d5749535-da8b-40ad-9a12-e3fa287b617b","0","25","mg","","","BETHANECHOL"
"50111-326","d5749535-da8b-40ad-9a12-e3fa287b617b","0","50","mg","","","BETHANECHOL"
"55154-3416","d63959d5-b1dc-4422-8f69-7599f8b11f4a","0","50","mg","","","BUTALBITAL"
"55154-3416","d63959d5-b1dc-4422-8f69-7599f8b11f4a","0","325","mg","","","ACETAMINOPHEN"
"55154-3416","d63959d5-b1dc-4422-8f69-7599f8b11f4a","0","40","mg","","","CAFFEINE"
"55289-825","d60c2d43-455b-423d-89ae-b5e916e25c8f","0","80","mg","","","VALSARTAN"
"45043-876","d6369783-3cd7-4d99-8ddd-07102a5512f9","0","250","mg","","","Chenodiol"
"52125-055","d61c6735-f399-4bfa-ba97-730ea61fb409","0","5","mg","","","PROCHLORPERAZINE"
"63739-537","d63ab68c-1f50-4455-afd0-d7391e355e49","0","1","mg","","","FOLIC ACID"
"43063-353","d619f463-0ee9-4f1f-bdec-8faefcab4375","0","5","mg","","","PROCHLORPERAZINE"
"49349-536","d60b39ba-35a0-4c94-9ce7-e7430e6513d4","0","20","mg","","","FUROSEMIDE"
"64679-314","d5efb289-8aab-4e06-8610-bda7e2342a00","0","75","mg","","","CLOPIDOGREL"
"64679-315","d5efb289-8aab-4e06-8610-bda7e2342a00","0","300","mg","","","CLOPIDOGREL"
"46672-228","d649da0a-29bc-469a-bc28-65c2bc8c5054","0","50","mg","","","BUTALBITAL"
"46672-228","d649da0a-29bc-469a-bc28-65c2bc8c5054","0","325","mg","","","ACETAMINOPHEN"
"46672-228","d649da0a-29bc-469a-bc28-65c2bc8c5054","0","40","mg","","","CAFFEINE"
"23155-118","d6247715-2c17-49c6-a7c2-0c6b54430aed","0","0.25","ug","","","CALCITRIOL"
"23155-119","d6247715-2c17-49c6-a7c2-0c6b54430aed","0","0.50","ug","","","CALCITRIOL"
"0087-6072","d5ebab4c-b944-446d-a388-f144abd47fb4","0","1.25","mg","","","glyburide"
"0087-6072","d5ebab4c-b944-446d-a388-f144abd47fb4","0","250","mg","","","metformin"
"0087-6073","d5ebab4c-b944-446d-a388-f144abd47fb4","0","2.5","mg","","","glyburide"
